"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US530330016003","Block Group 3, Census Tract 16, King County, Washington","1732","361","null","null","1450","360","null","null","34","35","null","null","7","12","null","null","181","122","null","null","0","13","null","null","22","null","33","null","38","43","null","null","0","13","null","null","38","43","null","null",
"1500000US530330017011","Block Group 1, Census Tract 17.01, King County, Washington","1941","524","null","null","1139","336","null","null","250","214","null","null","17","25","null","null","193","103","null","null","0","13","null","null","26","null","39","null","316","324","null","null","0","13","null","null","316","324","null","null",
"1500000US530330017012","Block Group 2, Census Tract 17.01, King County, Washington","1496","557","null","null","920","264","null","null","117","132","null","null","0","13","null","null","157","117","null","null","23","37","null","null","34","null","38","null","245","221","null","null","10","16","null","null","235","220","null","null",
"1500000US530330017013","Block Group 3, Census Tract 17.01, King County, Washington","1005","373","null","null","896","350","null","null","57","71","null","null","0","13","null","null","33","41","null","null","0","13","null","null","10","null","16","null","9","14","null","null","9","14","null","null","0","13","null","null",
"1500000US530330017021","Block Group 1, Census Tract 17.02, King County, Washington","1218","307","null","null","867","295","null","null","121","149","null","null","0","13","null","null","172","125","null","null","0","13","null","null","15","null","24","null","43","55","null","null","0","13","null","null","43","55","null","null",
"1500000US530330017022","Block Group 2, Census Tract 17.02, King County, Washington","1518","473","null","null","1031","418","null","null","0","13","null","null","30","46","null","null","137","109","null","null","0","13","null","null","148","null","102","null","172","116","null","null","63","101","null","null","109","71","null","null",
"1500000US530330017023","Block Group 3, Census Tract 17.02, King County, Washington","1256","281","null","null","1073","270","null","null","54","51","null","null","28","34","null","null","41","41","null","null","0","13","null","null","0","null","13","null","60","72","null","null","0","13","null","null","60","72","null","null",
"1500000US530330017024","Block Group 4, Census Tract 17.02, King County, Washington","1129","288","null","null","845","235","null","null","51","65","null","null","20","31","null","null","182","114","null","null","0","13","null","null","0","null","13","null","31","38","null","null","0","13","null","null","31","38","null","null",
"1500000US530330018001","Block Group 1, Census Tract 18, King County, Washington","2190","638","null","null","1288","329","null","null","2","4","null","null","0","13","null","null","651","596","null","null","15","24","null","null","12","null","25","null","222","142","null","null","0","13","null","null","222","142","null","null",
"1500000US530330018002","Block Group 2, Census Tract 18, King County, Washington","1592","356","null","null","1141","263","null","null","31","50","null","null","19","36","null","null","303","219","null","null","14","24","null","null","29","null","30","null","55","52","null","null","0","13","null","null","55","52","null","null",
"1500000US530330018003","Block Group 3, Census Tract 18, King County, Washington","1277","250","null","null","984","239","null","null","33","52","null","null","0","13","null","null","169","106","null","null","0","13","null","null","34","null","39","null","57","64","null","null","0","13","null","null","57","64","null","null",
"1500000US530330019001","Block Group 1, Census Tract 19, King County, Washington","1715","346","null","null","1458","315","null","null","75","94","null","null","0","13","null","null","107","81","null","null","0","13","null","null","0","null","13","null","75","53","null","null","30","29","null","null","45","46","null","null",
"1500000US530330019002","Block Group 2, Census Tract 19, King County, Washington","1196","225","null","null","991","212","null","null","10","16","null","null","5","9","null","null","91","61","null","null","0","13","null","null","7","null","11","null","92","53","null","null","0","13","null","null","92","53","null","null",
"1500000US530330019003","Block Group 3, Census Tract 19, King County, Washington","844","174","null","null","489","121","null","null","0","13","null","null","14","23","null","null","281","147","null","null","0","13","null","null","0","null","13","null","60","50","null","null","12","19","null","null","48","46","null","null",
"1500000US530330019004","Block Group 4, Census Tract 19, King County, Washington","1345","235","null","null","800","166","null","null","128","155","null","null","0","13","null","null","346","146","null","null","0","13","null","null","8","null","13","null","63","44","null","null","22","35","null","null","41","29","null","null",
"1500000US530330020001","Block Group 1, Census Tract 20, King County, Washington","1494","306","null","null","1092","259","null","null","8","12","null","null","0","13","null","null","289","153","null","null","0","13","null","null","17","null","21","null","88","56","null","null","6","10","null","null","82","55","null","null",
"1500000US530330020002","Block Group 2, Census Tract 20, King County, Washington","1326","299","null","null","1159","287","null","null","26","28","null","null","9","11","null","null","54","58","null","null","0","13","null","null","0","null","13","null","78","71","null","null","34","53","null","null","44","51","null","null",
"1500000US530330020003","Block Group 3, Census Tract 20, King County, Washington","1300","301","null","null","1068","266","null","null","0","13","null","null","0","13","null","null","92","60","null","null","0","13","null","null","0","null","13","null","140","143","null","null","33","39","null","null","107","107","null","null",
"1500000US530330021001","Block Group 1, Census Tract 21, King County, Washington","1799","420","null","null","1566","392","null","null","23","39","null","null","0","13","null","null","190","138","null","null","0","13","null","null","0","null","13","null","20","33","null","null","0","13","null","null","20","33","null","null",
"1500000US530330021002","Block Group 2, Census Tract 21, King County, Washington","1701","383","null","null","1422","385","null","null","25","37","null","null","8","17","null","null","160","104","null","null","0","13","null","null","8","null","17","null","78","61","null","null","0","13","null","null","78","61","null","null",
"1500000US530330021003","Block Group 3, Census Tract 21, King County, Washington","1084","208","null","null","805","169","null","null","28","30","null","null","0","13","null","null","203","88","null","null","0","13","null","null","0","null","13","null","48","60","null","null","0","13","null","null","48","60","null","null",
"1500000US530330022001","Block Group 1, Census Tract 22, King County, Washington","2233","576","null","null","1777","533","null","null","0","13","null","null","0","13","null","null","164","111","null","null","0","13","null","null","0","null","13","null","292","170","null","null","22","18","null","null","270","168","null","null",
"1500000US530330022002","Block Group 2, Census Tract 22, King County, Washington","1549","309","null","null","1097","314","null","null","0","13","null","null","0","13","null","null","268","144","null","null","12","21","null","null","29","null","43","null","143","148","null","null","14","22","null","null","129","144","null","null",
"1500000US530330022003","Block Group 3, Census Tract 22, King County, Washington","1228","277","null","null","885","184","null","null","12","21","null","null","25","27","null","null","218","111","null","null","0","13","null","null","0","null","13","null","88","111","null","null","0","13","null","null","88","111","null","null",
"1500000US530330022004","Block Group 4, Census Tract 22, King County, Washington","1137","266","null","null","784","173","null","null","0","13","null","null","0","13","null","null","324","267","null","null","0","13","null","null","0","null","13","null","29","33","null","null","17","26","null","null","12","19","null","null",
"1500000US530330024001","Block Group 1, Census Tract 24, King County, Washington","1678","403","null","null","1474","379","null","null","0","13","null","null","0","13","null","null","110","64","null","null","10","17","null","null","42","null","63","null","42","42","null","null","0","13","null","null","42","42","null","null",
"1500000US530330024002","Block Group 2, Census Tract 24, King County, Washington","1633","305","null","null","1249","240","null","null","9","15","null","null","0","13","null","null","336","263","null","null","0","13","null","null","9","null","15","null","30","26","null","null","10","16","null","null","20","22","null","null",
"1500000US530330025001","Block Group 1, Census Tract 25, King County, Washington","1450","310","null","null","1129","272","null","null","19","29","null","null","0","13","null","null","140","67","null","null","0","13","null","null","0","null","13","null","162","105","null","null","38","60","null","null","124","88","null","null",
"1500000US530330025002","Block Group 2, Census Tract 25, King County, Washington","2111","479","null","null","1832","464","null","null","0","13","null","null","13","21","null","null","188","118","null","null","0","13","null","null","0","null","13","null","78","67","null","null","0","13","null","null","78","67","null","null",
"1500000US530330026001","Block Group 1, Census Tract 26, King County, Washington","1353","530","null","null","1072","517","null","null","0","13","null","null","0","13","null","null","137","117","null","null","0","13","null","null","129","null","197","null","15","20","null","null","0","13","null","null","15","20","null","null",
"1500000US530330026002","Block Group 2, Census Tract 26, King County, Washington","1424","323","null","null","1089","271","null","null","28","31","null","null","0","13","null","null","174","134","null","null","0","13","null","null","0","null","13","null","133","90","null","null","0","13","null","null","133","90","null","null",
"1500000US530330026003","Block Group 3, Census Tract 26, King County, Washington","1580","537","null","null","1253","426","null","null","9","14","null","null","0","13","null","null","207","135","null","null","0","13","null","null","0","null","13","null","111","93","null","null","35","54","null","null","76","75","null","null",
"1500000US530330026004","Block Group 4, Census Tract 26, King County, Washington","1241","327","null","null","1045","322","null","null","0","13","null","null","0","13","null","null","60","46","null","null","0","13","null","null","0","null","13","null","136","78","null","null","49","58","null","null","87","67","null","null",
"1500000US530330027001","Block Group 1, Census Tract 27, King County, Washington","1671","492","null","null","1426","486","null","null","63","70","null","null","0","13","null","null","138","97","null","null","0","13","null","null","0","null","13","null","44","48","null","null","0","13","null","null","44","48","null","null",
"1500000US530330027002","Block Group 2, Census Tract 27, King County, Washington","1613","521","null","null","1231","426","null","null","15","26","null","null","0","13","null","null","133","88","null","null","0","13","null","null","31","null","38","null","203","119","null","null","38","45","null","null","165","108","null","null",
"1500000US530330027003","Block Group 3, Census Tract 27, King County, Washington","1036","243","null","null","910","239","null","null","10","18","null","null","0","13","null","null","68","64","null","null","0","13","null","null","10","null","20","null","38","47","null","null","0","13","null","null","38","47","null","null",
"1500000US530330027004","Block Group 4, Census Tract 27, King County, Washington","1809","339","null","null","1243","306","null","null","1","3","null","null","0","13","null","null","356","210","null","null","0","13","null","null","144","null","184","null","65","64","null","null","0","13","null","null","65","64","null","null",
"1500000US530330028001","Block Group 1, Census Tract 28, King County, Washington","1250","271","null","null","958","254","null","null","1","5","null","null","0","13","null","null","128","82","null","null","0","13","null","null","0","null","13","null","163","131","null","null","0","13","null","null","163","131","null","null",
"1500000US530330028002","Block Group 2, Census Tract 28, King County, Washington","1655","445","null","null","1254","349","null","null","105","115","null","null","0","13","null","null","41","49","null","null","0","13","null","null","0","null","13","null","255","222","null","null","0","13","null","null","255","222","null","null",
"1500000US530330028003","Block Group 3, Census Tract 28, King County, Washington","1090","243","null","null","951","247","null","null","0","13","null","null","0","13","null","null","88","53","null","null","0","13","null","null","31","null","37","null","20","26","null","null","0","13","null","null","20","26","null","null",
"1500000US530330028004","Block Group 4, Census Tract 28, King County, Washington","1210","467","null","null","718","257","null","null","97","126","null","null","0","13","null","null","26","29","null","null","0","13","null","null","0","null","13","null","369","380","null","null","0","13","null","null","369","380","null","null",
"1500000US530330029001","Block Group 1, Census Tract 29, King County, Washington","1852","367","null","null","1543","325","null","null","1","2","null","null","0","13","null","null","63","60","null","null","0","13","null","null","23","null","27","null","222","179","null","null","23","27","null","null","199","168","null","null",
"1500000US530330029002","Block Group 2, Census Tract 29, King County, Washington","1636","461","null","null","1454","447","null","null","0","13","null","null","0","13","null","null","133","133","null","null","11","18","null","null","38","null","42","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330029003","Block Group 3, Census Tract 29, King County, Washington","1256","286","null","null","1114","278","null","null","0","13","null","null","0","13","null","null","40","35","null","null","0","13","null","null","47","null","70","null","55","48","null","null","20","32","null","null","35","36","null","null",
"1500000US530330030001","Block Group 1, Census Tract 30, King County, Washington","1695","354","null","null","1408","328","null","null","27","43","null","null","0","13","null","null","122","129","null","null","0","13","null","null","0","null","13","null","138","152","null","null","0","13","null","null","138","152","null","null",
"1500000US530330030002","Block Group 2, Census Tract 30, King County, Washington","1255","388","null","null","1011","339","null","null","0","13","null","null","0","13","null","null","77","87","null","null","0","13","null","null","136","null","208","null","31","37","null","null","0","13","null","null","31","37","null","null",
"1500000US530330030003","Block Group 3, Census Tract 30, King County, Washington","1784","392","null","null","1600","401","null","null","0","13","null","null","0","13","null","null","143","153","null","null","0","13","null","null","41","null","67","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330030004","Block Group 4, Census Tract 30, King County, Washington","1775","319","null","null","1368","248","null","null","0","13","null","null","0","13","null","null","131","118","null","null","0","13","null","null","21","null","32","null","255","130","null","null","55","47","null","null","200","129","null","null",
"1500000US530330031001","Block Group 1, Census Tract 31, King County, Washington","1102","263","null","null","1026","269","null","null","0","13","null","null","0","13","null","null","37","50","null","null","0","13","null","null","0","null","13","null","39","29","null","null","0","13","null","null","39","29","null","null",
"1500000US530330031002","Block Group 2, Census Tract 31, King County, Washington","1372","609","null","null","1347","609","null","null","0","13","null","null","13","21","null","null","12","19","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330031003","Block Group 3, Census Tract 31, King County, Washington","1490","360","null","null","1147","324","null","null","0","13","null","null","0","13","null","null","85","89","null","null","0","13","null","null","0","null","13","null","258","276","null","null","81","129","null","null","177","156","null","null",
"1500000US530330031004","Block Group 4, Census Tract 31, King County, Washington","1104","274","null","null","1023","281","null","null","0","13","null","null","0","13","null","null","21","29","null","null","0","13","null","null","0","null","13","null","60","55","null","null","32","51","null","null","28","52","null","null",
"1500000US530330031005","Block Group 5, Census Tract 31, King County, Washington","1650","390","null","null","1376","378","null","null","25","43","null","null","69","111","null","null","131","104","null","null","0","13","null","null","0","null","13","null","49","86","null","null","0","13","null","null","49","86","null","null",
"1500000US530330032011","Block Group 1, Census Tract 32.01, King County, Washington","1361","492","null","null","868","246","null","null","0","13","null","null","0","13","null","null","378","330","null","null","0","13","null","null","12","null","22","null","103","117","null","null","0","13","null","null","103","117","null","null",
"1500000US530330032012","Block Group 2, Census Tract 32.01, King County, Washington","1681","455","null","null","1515","473","null","null","0","13","null","null","0","13","null","null","58","86","null","null","0","13","null","null","0","null","13","null","108","127","null","null","15","28","null","null","93","116","null","null",
"1500000US530330032013","Block Group 3, Census Tract 32.01, King County, Washington","1466","398","null","null","1310","377","null","null","18","30","null","null","30","50","null","null","56","63","null","null","0","13","null","null","0","null","13","null","52","61","null","null","0","13","null","null","52","61","null","null",
"1500000US530330032021","Block Group 1, Census Tract 32.02, King County, Washington","1607","580","null","null","1286","520","null","null","35","61","null","null","0","13","null","null","231","326","null","null","0","13","null","null","0","null","13","null","55","84","null","null","0","13","null","null","55","84","null","null",
"1500000US530330032022","Block Group 2, Census Tract 32.02, King County, Washington","1796","672","null","null","1416","685","null","null","0","13","null","null","0","13","null","null","230","211","null","null","0","13","null","null","0","null","13","null","150","148","null","null","0","13","null","null","150","148","null","null",
"1500000US530330032023","Block Group 3, Census Tract 32.02, King County, Washington","1370","486","null","null","1170","446","null","null","0","13","null","null","0","13","null","null","57","55","null","null","0","13","null","null","81","null","120","null","62","77","null","null","43","73","null","null","19","36","null","null",
"1500000US530330033011","Block Group 1, Census Tract 33.01, King County, Washington","1485","522","null","null","1332","525","null","null","0","13","null","null","0","13","null","null","102","79","null","null","0","13","null","null","17","null","29","null","34","37","null","null","0","13","null","null","34","37","null","null",
"1500000US530330033012","Block Group 2, Census Tract 33.01, King County, Washington","1539","336","null","null","1247","352","null","null","0","13","null","null","14","26","null","null","220","128","null","null","0","13","null","null","0","null","13","null","58","60","null","null","0","13","null","null","58","60","null","null",
"1500000US530330033013","Block Group 3, Census Tract 33.01, King County, Washington","1647","350","null","null","1049","291","null","null","65","83","null","null","0","13","null","null","157","108","null","null","0","13","null","null","0","null","13","null","376","161","null","null","21","35","null","null","355","160","null","null",
"1500000US530330033021","Block Group 1, Census Tract 33.02, King County, Washington","1954","862","null","null","1890","866","null","null","0","13","null","null","0","13","null","null","22","21","null","null","0","13","null","null","15","null","24","null","27","40","null","null","0","13","null","null","27","40","null","null",
"1500000US530330033022","Block Group 2, Census Tract 33.02, King County, Washington","1051","215","null","null","784","196","null","null","14","23","null","null","0","13","null","null","103","121","null","null","0","13","null","null","44","null","69","null","106","103","null","null","36","56","null","null","70","85","null","null",
"1500000US530330033023","Block Group 3, Census Tract 33.02, King County, Washington","1080","222","null","null","933","216","null","null","45","60","null","null","0","13","null","null","41","46","null","null","0","13","null","null","0","null","13","null","61","63","null","null","0","13","null","null","61","63","null","null",
"1500000US530330034001","Block Group 1, Census Tract 34, King County, Washington","1161","192","null","null","1050","178","null","null","0","13","null","null","0","13","null","null","82","67","null","null","0","13","null","null","19","null","29","null","10","16","null","null","0","13","null","null","10","16","null","null",
"1500000US530330034002","Block Group 2, Census Tract 34, King County, Washington","1521","427","null","null","1267","334","null","null","11","18","null","null","19","29","null","null","118","90","null","null","0","13","null","null","0","null","13","null","106","148","null","null","0","13","null","null","106","148","null","null",
"1500000US530330034003","Block Group 3, Census Tract 34, King County, Washington","1053","165","null","null","801","162","null","null","36","40","null","null","0","13","null","null","123","57","null","null","0","13","null","null","0","null","13","null","93","48","null","null","19","21","null","null","74","42","null","null",
